,p1,p36,p37,p2a,weekday(p2a),p2b,p6,p7,p8,p9,p10,p11,p12,p13a,p13b,p13c,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p27,p28,p34,p35,p39,p44,p45a,p47,p48a,p49,p50a,p50b,p51,p52,p53,p55a,p57,p58,a,b,d,e,f,g,h,i,j,k,l,n,o,p,q,r,s,t,p5a,region
250,2100160252,5,,2016-01-06,3,650,1,1,0,2,1,2,204,0,0,0,2000,2.0,8.0,1.0,1.0,4.0,1.0,2,1,0,5,1,3,2,0,,3,17.0,04,1.0,1.0,1.0,0.0,1.0,3.0,1000,2.0,1.0,1.0,,,"-740847,200","-1046025,740","-740847,270","-1046025,890",PRAHA10VRäOVICE,PETROHRADSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
251,2100160253,5,,2016-01-06,3,705,2,0,0,2,1,2,502,0,0,0,1000,2.0,8.0,1.0,5.0,4.0,1.0,2,0,0,0,0,1,2,0,,3,47.0,15,3.0,0.0,0.0,0.0,1.0,1.0,700,2.0,1.0,1.0,,,"-741807,660","-1042862,343","-741806,984","-1042868,668",PRAHA1NovÈMÏsto,NAPOÿÕ»Õ,,sledovan·komunikace,,,,,,,,,1,PHA
252,2100160254,6,,2016-01-06,3,630,1,2,0,2,1,0,502,0,0,0,10,2.0,5.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-740900,71","-1050669,256","-740900,646","-1050669,212",PRAHA4,VÕDÃ“SK¡,,mÌstnÌkomunikace,,2784210.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,487856.0,GN_V0.1UIR-ADR_410,1,PHA
253,2100160255,5,,2016-01-06,3,650,1,2,0,2,1,2,411,0,0,0,350,2.0,8.0,1.0,5.0,5.0,1.0,2,1,0,5,0,1,2,0,,5,35.0,12,3.0,0.0,1.0,0.0,1.0,1.0,200,2.0,1.0,1.0,,,"-739104,980","-1040199,380","-739104,050","-1040199,190",PRAHA8LIBE“,ZENKLOVA,,sledovan·komunikace,,,,,,,,,1,PHA
254,2100160256,5,,2016-01-06,3,715,1,2,0,2,1,2,204,0,0,0,1300,2.0,5.0,1.0,5.0,4.0,1.0,2,1,0,0,0,1,3,0,,3,44.0,12,3.0,1.0,1.0,0.0,1.0,1.0,400,2.0,1.0,1.0,,,"-733490,869","-1048578,107","-733490,661","-1048581,325",PRAHA15HornÌMÏcholupy,HORNOMÃCHOLUPSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
255,2100160257,5,,2016-01-06,3,745,1,4,0,2,1,2,503,0,0,0,130,2.0,5.0,1.0,5.0,3.0,1.0,2,1,0,5,1,1,2,0,,3,47.0,93,1.0,0.0,1.0,0.0,1.0,1.0,30,2.0,1.0,1.0,,,"-737337,920","-1043273,120","-737338,150","-1043274,110",PRAHA3éIéKOV,KONÃVOVA,,sledovan·komunikace,,,,,,,,,1,PHA
256,2100160258,8,,2016-01-06,3,2560,2,0,0,2,1,0,516,0,0,0,200,3.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-752540,090","-1044076,560","-752540,190","-1044076,270",PRAHA17(ZLI»ÕN)ZLI»ÕN,STROJÕRENSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
257,2100160259,5,,2016-01-06,3,805,1,1,0,2,1,2,204,0,0,0,1400,2.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,0,3,2,0,,3,42.0,15,1.0,1.0,1.0,0.0,1.0,5.0,1000,2.0,1.0,1.0,,,"-749368,520","-1039170,880","-749368,470","-1039170,890",PRAHA6,TUCHOMÃÿICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
258,2100160260,6,,2016-01-06,3,900,2,0,0,2,1,2,204,0,0,0,800,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,3,48.0,14,3.0,1.0,1.0,0.0,1.0,5.0,700,2.0,1.0,1.0,,,"-745195,550","-1051002,910","-745195,700","-1051004,190",PRAHA4MODÿANY,U»OKOL¡DOVEN,,mÌstnÌkomunikace,,,,,,,,,1,PHA
259,2100160261,6,,2016-01-06,3,835,2,0,0,2,1,2,502,0,0,0,800,1.0,8.0,1.0,1.0,1.0,1.0,1,1,0,5,1,1,2,0,,5,26.0,07,3.0,0.0,0.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-743898,180","-1042915,920","-743898,110","-1042915,580",PRAHA1MAL¡STRANA,L¡ZE“SK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
260,2100160262,6,,2016-01-05,2,2560,2,0,0,2,1,0,516,0,0,0,400,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-751918,180","-1048078,540","-751918,200","-1048078,720",PRAHA-ÿEPORYJEÿEPORYJE,HORäOVSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
261,2100160263,8,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,100,2.0,1.0,1.0,1.0,4.0,1.0,0,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-735230,110","-1048039,222","-735231,200","-1048040,429",PRAHA10Hostiva¯,HERBENOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
262,2100160264,5,,2016-01-06,3,900,3,0,2,2,1,2,204,0,0,0,750,2.0,5.0,1.0,5.0,3.0,1.0,2,1,0,0,0,1,1,0,,3,39.0,05,1.0,1.0,1.0,0.0,1.0,5.0,600,3.0,1.0,1.0,,,"-744954,800","-1049564,440","-744958,200","-1049563,930",PRAHA4HODKOVI»KY,MODÿANSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
263,2100160265,4,,2016-01-06,3,900,1,4,0,2,1,2,503,0,0,0,500,2.0,5.0,1.0,5.0,3.0,1.0,0,1,2,0,0,4,2,19,,5,19.0,11,3.0,0.0,1.0,0.0,1.0,19.0,100,3.0,1.0,1.0,,,"-734849,504","-1045926,465","-734847,035","-1045924,877",PRAHA-äTÃRBOHOLYätÏrboholy,,,uzel,,,,,,,,,1,PHA
264,2100160266,6,,2016-01-06,3,900,3,0,9,2,1,2,204,0,0,0,50,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,3,1,0,,3,39.0,10,3.0,1.0,1.0,0.0,1.0,5.0,50,2.0,1.0,1.0,,,"-738480,540","-1043784,480","-738481,460","-1043784,650",PRAHA3éIéKOV,NAVIKTORCE,,mÌstnÌkomunikace,,,,,,,,,1,PHA
265,2100160267,6,,2016-01-06,3,940,3,0,2,2,1,2,504,0,0,0,5,2.0,5.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,,3,35.0,09,3.0,0.0,0.0,0.0,1.0,5.0,5,3.0,1.0,1.0,,,"-742693,140","-1046110,140","-742692,250","-1046109,170",PRAHA4NUSLE,NAPANKR¡CI,,mÌstnÌkomunikace,,,,,,,,,1,PHA
266,2100160268,8,,2016-01-06,3,2560,2,0,0,2,1,0,516,0,0,0,300,2.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-747765,276","-1043649,397","-747765,409","-1043656,323",PRAHA5Motol,ROENTGENOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
267,2100160270,8,,2016-01-06,3,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-745827,200","-1044603,520","-745827,200","-1044603,520",PRAHA5KOäÕÿE,VRCHLICK…HO,,mÌstnÌkomunikace,,,,,,,,,1,PHA
268,2100160271,5,,2016-01-05,2,1712,2,0,0,2,1,0,516,0,0,0,400,2.0,8.0,1.0,5.0,4.0,1.0,2,1,0,0,0,1,2,0,,3,39.0,09,1.0,0.0,4.0,0.0,1.0,1.0,0,9.0,,,,,"-737237,030","-1038758,800","-737233,540","-1038762,400",PRAHA8STÿÕéKOV,Libereck·,,sledovan·komunikace,,,,,,,,,1,PHA
269,2100160272,8,,2016-01-06,3,1020,2,0,0,2,1,2,205,0,0,0,1510,3.0,8.0,1.0,1.0,1.0,1.0,1,1,0,0,0,3,2,0,,3,2.0,00,1.0,0.0,0.0,0.0,1.0,5.0,1300,3.0,1.0,1.0,,,"-747789,360","-1053493,080","-747791,910","-1053490,360",PRAHA5RADOTÕN,V›PADOV¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
270,2100160273,6,,2016-01-06,3,1025,1,2,0,2,1,2,501,0,0,0,1100,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,15,3.0,0.0,1.0,0.0,1.0,5.0,500,2.0,1.0,1.0,,,"-732315,629","-1052417,929","-732314,691","-1052417,744",PRAHA10(UHÿINÃVES)Pitkovice,M¡JOVKOV¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
271,2100160274,6,,2016-01-04,1,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-740799,920","-1043865,230","-740799,920","-1043865,230",PRAHA3éIéKOV,KUBELÕKOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
272,2100160275,6,,2016-01-04,1,2560,2,0,0,2,1,0,516,0,0,0,300,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-737866,070","-1039712,880","-737866,070","-1039712,880",PRAHA9STÿÕéKOV,TEPLICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
273,2100160276,6,,2016-01-06,3,1100,1,3,0,2,1,2,402,0,0,0,3500,2.0,5.0,1.0,5.0,3.0,1.0,0,1,3,3,0,5,2,10,,3,17.0,15,1.0,0.0,1.0,0.0,1.0,5.0,2000,2.0,1.0,1.0,,,"-746127,610","-1041328,870","-746129,100","-1041328,780",PRAHA6DEJVICE,"ZAVADILOVA,STARODEJVICK¡",,sledovan·komunikace,,,,,,,,,1,PHA
274,2100160277,8,,2016-01-06,3,1105,1,3,0,2,1,2,410,0,0,0,800,2.0,5.0,1.0,5.0,3.0,1.0,1,1,0,5,0,1,2,0,,3,13.0,10,3.0,0.0,1.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-732176,040","-1042160,720","-732175,990","-1042161,610",PRAHA9,CHLUMECK¡,,sledovan·komunikace,,,,,,,,,1,PHA
275,2100160278,5,,2016-01-06,3,1115,1,4,0,2,1,2,503,0,0,0,110,2.0,8.0,1.0,1.0,1.0,1.0,2,1,0,0,0,1,2,0,,3,47.0,99,3.0,0.0,0.0,0.0,1.0,1.0,50,3.0,1.0,1.0,,,"-728403,770","-1041736,880","-728403,620","-1041738,120",PRAHA20HORNÕPO»ERNICE,N¡CHODSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
276,2100160279,4,,2016-01-06,3,1210,1,3,0,2,1,2,401,0,0,0,1600,2.0,5.0,1.0,5.0,3.0,1.0,0,1,2,0,0,5,2,19,,3,39.0,09,1.0,0.0,1.0,0.0,1.0,19.0,800,2.0,1.0,1.0,,,"-743941,797","-1045920,556","-743941,906","-1045920,534",PRAHA5SmÌchov,,,uzel,,,,,,,,,1,PHA
277,2100160280,5,,2016-01-06,3,1220,3,0,9,2,1,2,204,0,0,0,800,2.0,5.0,1.0,1.0,1.0,1.0,2,1,0,0,6,3,1,0,,3,39.0,15,3.0,1.0,1.0,0.0,1.0,1.0,800,2.0,1.0,1.0,,,"-743216,320","-1045143,500","-743216,320","-1045143,500",PRAHA2VYäEHRAD,SVOBODOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
278,2100160281,5,,2016-01-06,3,1215,2,0,0,2,1,2,504,0,0,0,250,2.0,3.0,1.0,5.0,3.0,1.0,2,0,0,0,0,1,2,0,,3,39.0,13,3.0,0.0,1.0,0.0,1.0,1.0,100,2.0,1.0,1.0,,,"-742577,040","-1043880,300","-742580,110","-1043878,740",PRAHA1NOV…MÃSTO,äTÃP¡NSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
279,2100160282,6,,2016-01-06,3,1230,2,0,0,2,1,2,204,0,0,0,400,2.0,8.0,1.0,1.0,1.0,1.0,1,1,0,0,0,3,2,0,,3,13.0,09,1.0,1.0,1.0,0.0,1.0,5.0,200,2.0,1.0,1.0,,,"-742980,630","-1042642,920","-742979,370","-1042645,020",PRAHA1JOSEFOV,BÿEHOV¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
280,2100160283,5,,2016-01-06,3,1245,1,2,0,2,1,2,404,0,0,0,700,2.0,6.0,1.0,5.0,1.0,1.0,2,1,0,5,0,1,2,0,,3,47.0,14,1.0,0.0,1.0,0.0,1.0,5.0,400,2.0,1.0,1.0,,,"-746179,570","-1041943,990","-746179,030","-1041943,970",PRAHA6STÿEäOVICE,STÿEäOVICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
281,2100160284,4,,2016-01-06,3,1245,1,2,0,2,1,2,403,0,0,0,400,2.0,8.0,1.0,5.0,3.0,1.0,0,1,3,3,2,5,2,19,,5,35.0,15,3.0,0.0,0.0,0.0,1.0,57.0,200,2.0,1.0,1.0,,,"-729617,311","-1041888,683","-729617,781","-1041888,534",PRAHA9HornÌPoËernice,,,uzel,,,,,,,,,1,PHA
282,2100160285,6,,2016-01-06,3,2560,2,0,0,2,1,0,516,0,0,0,50,1.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-742459,870","-1042968,540","-742459,600","-1042966,160",PRAHA1STAR…MÃSTO,JAKUBSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
283,2100160286,6,,2016-01-06,3,1255,8,3,0,2,1,2,403,0,0,0,1010,1.0,5.0,1.0,1.0,1.0,1.0,0,7,3,3,1,4,2,10,,3,99.0,07,3.0,0.0,0.0,0.0,1.0,5.0,1000,2.0,1.0,1.0,,,"-742405,240","-1041657,910","-742405,230","-1041657,730",PRAHA7HOLEäOVICE,LETENSK…N¡M.,,sledovan·komunikace,,,,,,,,,1,PHA
284,2100160287,6,,2016-01-06,3,1300,1,1,0,2,1,2,508,0,0,0,1600,2.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,3,0,,3,39.0,12,1.0,0.0,1.0,0.0,1.0,5.0,700,2.0,1.0,1.0,,,"-745672,750","-1042864,720","-745669,980","-1042867,000",PRAHA6BÿEVNOV,BÃLOHORSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
285,2100160288,8,,2016-01-06,3,1330,2,0,0,2,1,2,508,0,0,0,600,2.0,6.0,1.0,5.0,3.0,1.0,1,0,0,0,0,1,2,0,,3,26.0,08,9.0,0.0,1.0,0.0,1.0,5.0,0,4.0,1.0,1.0,,,"-740093,080","-1036796,620","-740093,270","-1036797,200",PRAHA8,SPOÿICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
286,2100160289,8,,2016-01-06,3,1315,1,3,0,2,1,2,404,0,0,0,1000,3.0,3.0,1.0,1.0,1.0,1.0,1,1,0,5,10,1,2,0,,3,41.0,04,1.0,0.0,1.0,0.0,1.0,5.0,600,2.0,1.0,1.0,,,"-748155,440","-1046588,260","-748155,620","-1046587,390",PRAHA5JINONICE,RADLICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
287,2100160290,5,,2016-01-06,3,1350,1,4,0,2,1,2,503,0,0,0,50,2.0,3.0,1.0,5.0,3.0,1.0,2,1,0,0,0,1,2,0,,3,39.0,01,1.0,0.0,0.0,0.0,1.0,1.0,0,2.0,1.0,1.0,,,"-748023,030","-1043096,490","-748022,500","-1043098,160",PRAHA6,BÃLOHORSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
288,2100160291,5,,2016-01-06,3,1300,4,0,0,1,1,2,412,0,0,1,0,2.0,5.0,1.0,5.0,3.0,1.0,2,1,0,5,1,1,1,0,,3,13.0,10,1.0,0.0,1.0,0.0,1.0,1.0,0,3.0,1.0,1.0,,,"-743732,630","-1049184,940","-743732,970","-1049182,970",PRAHA4BRANÕK,VRBOVA,,sledovan·komunikace,,,,,,,,,1,PHA
289,2100160292,5,,2016-01-06,3,2560,2,0,0,2,1,0,516,0,0,0,200,2.0,8.0,1.0,5.0,3.0,1.0,2,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-734064,643","-1036905,927","-734065,957","-1036901,986",PRAHA9-»AKOVICE,POLABSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
290,2100160293,5,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,50,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,5,1,1,2,0,,17,,XX,,,,,,,0,,,,,,"-742514,230","-1043284,800","-742517,650","-1043287,230",PRAHA1NOV…MÃSTO,PANSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
291,2100160294,5,,2016-01-06,3,1440,1,4,0,2,1,2,503,0,0,0,500,2.0,3.0,1.0,5.0,3.0,1.0,2,1,0,0,0,1,2,0,,3,11.0,11,1.0,0.0,1.0,0.0,1.0,1.0,300,2.0,1.0,1.0,,,"-736630,570","-1050736,662","-736630,152","-1050737,321",PRAHA11Chodov,OPATOVSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
292,2100160295,6,,2016-01-05,2,2560,2,0,0,2,1,0,516,0,0,0,700,2.0,6.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,12,1.0,0.0,4.0,0.0,1.0,5.0,400,9.0,,,,,"-739422,050","-1042660,310","-739420,380","-1042662,370",PRAHA8KARLÕN,USLUNCOV…,,mÌstnÌkomunikace,,,,,,,,,1,PHA
293,2100160296,4,,2016-01-06,3,1440,1,4,0,2,1,0,503,0,0,0,100,2.0,5.0,12.0,1.0,1.0,1.0,0,1,2,0,0,4,2,19,,3,39.0,10,1.0,0.0,4.0,0.0,1.0,32.0,0,9.0,,,,,"-748393,449","-1043176,479","-748393,247","-1043177,149",PRAHA6,BÏlohorsk·,,mÌstnÌkomunikace,,1871766.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,443344.0,GN_V0.1UIR-ADR_410,1,PHA
294,2100160297,6,,2016-01-06,3,1445,2,0,0,2,1,2,508,0,0,0,200,2.0,8.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,7,19.0,04,3.0,0.0,1.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-731691,710","-1049961,490","-731691,280","-1049961,170",PRAHA10UHÿÕNÃVES,Pÿ¡TELSTVÕ,,sledovan·komunikace,,,,,,,,,1,PHA
295,2100160298,6,,2016-01-06,3,2560,2,0,0,2,1,0,516,0,0,0,50,1.0,3.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-741820,310","-1042798,980","-741822,560","-1042800,380",PRAHA1NOV…MÃSTO,BISKUPSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
296,2100160299,6,,2016-01-06,3,1530,1,4,0,2,1,2,503,0,0,0,900,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,3,0,,3,13.0,06,3.0,1.0,1.0,0.0,1.0,5.0,300,2.0,1.0,1.0,,,"-746846,760","-1041399,760","-746846,990","-1041398,740",PRAHA6VOKOVICE,KLADENSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
297,2100160300,6,,2016-01-06,3,2560,2,0,0,2,1,0,516,0,0,0,300,2.0,8.0,1.0,6.0,3.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-744965,260","-1040869,850","-744964,220","-1040870,960",PRAHA6DEJVICE,KOLEJNÕ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
298,2100160301,4,,2016-01-06,3,1551,4,0,0,1,3,0,100,0,0,1,0,2.0,5.0,1.0,1.0,1.0,1.0,0,1,2,0,1,4,1,19,,3,39.0,03,1.0,0.0,0.0,0.0,1.0,37.0,0,2.0,1.0,1.0,,,"-741570,090","-1049837,030","-741569,970","-1049837,520",PRAHA4KR»,,,sledovan·komunikace,,,,,,,,,1,PHA
299,2100160302,5,,2016-01-06,3,1615,1,4,0,2,1,2,503,0,0,0,500,2.0,3.0,1.0,5.0,3.0,1.0,4,1,0,0,0,1,2,0,,3,13.0,97,1.0,0.0,1.0,0.0,1.0,1.0,200,3.0,1.0,1.0,,,"-738250,340","-1041463,240","-738248,230","-1041463,610",PRAHA9LIBE“,»UPROVA,,sledovan·komunikace,,,,,,,,,1,PHA
300,2100160303,6,,2016-01-06,3,1560,2,0,0,2,1,0,516,0,0,0,300,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,2.0,06,1.0,0.0,4.0,0.0,1.0,5.0,0,9.0,,,,,"-749712,370","-1045808,210","-749709,820","-1045807,080",PRAHA13STODŸLKY,BAVORSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
301,2100160304,6,,2016-01-06,3,1630,2,0,0,2,1,2,204,0,0,0,700,1.0,6.0,1.0,1.0,2.0,1.0,0,1,3,3,0,5,2,10,,3,17.0,12,3.0,1.0,1.0,0.0,1.0,5.0,400,2.0,1.0,1.0,,,"-749796,641","-1046054,701","-749796,494","-1046054,977",PRAHA5,OperetnÌ,,mÌstnÌkomunikace,,765942.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,734080.0,GN_V0.1UIR-ADR_410,1,PHA
302,2100160305,6,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,600,1.0,3.0,1.0,1.0,1.0,1.0,1,2,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-742950,930","-1042789,770","-742952,000","-1042785,500",PRAHA1JOSEFOV,äIROK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
303,2100160306,5,,2016-01-06,3,1610,1,2,0,2,1,2,411,0,0,0,500,2.0,3.0,1.0,5.0,3.0,1.0,0,1,2,0,0,5,2,10,,7,35.0,06,3.0,0.0,1.0,0.0,1.0,3.0,0,4.0,1.0,1.0,,,"-751456,102","-1046540,078","-751455,217","-1046539,721",PRAHA5Stod˘lky,JEREMI¡äOVA,,sledovan·komunikace,,,,,,,,,1,PHA
304,2100160307,5,,2016-01-06,3,1654,8,3,0,2,1,2,413,0,0,0,700,2.0,3.0,1.0,1.0,4.0,1.0,0,7,3,3,0,5,2,10,,3,39.0,15,9.0,0.0,1.0,0.0,1.0,1.0,500,3.0,1.0,1.0,,,"-741513,220","-1039971,990","-741513,050","-1039971,330",PRAHA8TROJA,POVLTAVSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
305,2100160308,6,,2016-01-06,3,1700,1,2,0,2,1,2,410,0,0,0,110,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,5,0,1,2,0,,12,0.0,,3.0,0.0,1.0,0.0,1.0,5.0,10,8.0,1.0,1.0,,,"-731721,990","-1050567,020","-731722,000","-1050567,040",PRAHA10,FRANTIäKADIVIäE,,mÌstnÌkomunikace,,,,,,,,,1,PHA
306,2100160309,5,,2016-01-06,3,1800,3,0,4,2,1,2,204,0,0,0,1000,2.0,3.0,1.0,1.0,4.0,1.0,3,1,0,0,0,3,1,0,,3,39.0,02,1.0,1.0,1.0,0.0,1.0,1.0,800,2.0,1.0,1.0,,,"-754127,320","-1046235,360","-754127,610","-1046235,220",PRAHA5TÿEBONICE,PRAéSK›OKRUH,,mÌstnÌkomunikace,,,,,,,,,1,PHA
307,2100160310,6,,2016-01-06,3,1845,1,3,0,2,1,2,508,0,0,0,60,2.0,3.0,1.0,1.0,6.0,1.0,1,1,0,0,0,1,2,0,,5,3.0,10,3.0,0.0,1.0,0.0,1.0,5.0,50,4.0,1.0,1.0,,,"-750132,470","-1038856,640","-750132,260","-1038856,880",PRAHA-6NEBUäICE,DOHOROMÃÿIC,,sledovan·komunikace,,,,,,,,,1,PHA
308,2100160311,5,,2016-01-06,3,2005,1,2,0,2,1,2,411,0,0,0,700,2.0,8.0,1.0,1.0,4.0,1.0,5,1,0,5,0,1,2,0,,3,35.0,03,1.0,0.0,1.0,0.0,1.0,3.0,400,2.0,1.0,1.0,,,"-747087,510","-1046456,180","-747087,670","-1046455,540",PRAHA5JINONICE,RADLICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
309,2100160312,5,,2016-01-06,3,1855,1,3,0,2,1,0,410,0,0,0,100,2.0,3.0,1.0,1.0,4.0,1.0,0,7,3,3,0,4,2,10,,17,,XX,,,,,,,0,,,,,,"-741966,470","-1044124,580","-741966,890","-1044125,280",PRAHA2VINOHRADY,VINOHRADSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
310,2100160313,6,,2016-01-06,3,2040,2,0,0,2,1,2,204,0,0,0,800,2.0,6.0,1.0,1.0,4.0,1.0,1,0,0,0,0,1,2,0,,3,13.0,99,1.0,1.0,1.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-730984,110","-1042155,150","-730984,510","-1042154,310",PRAHA9,CHLUMECK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
311,2100160314,6,,2016-01-06,3,2205,1,2,0,2,1,2,403,0,0,0,3150,2.0,3.0,1.0,1.0,4.0,1.0,0,1,3,3,0,4,2,10,,3,39.0,15,3.0,0.0,1.0,0.0,1.0,5.0,1500,2.0,1.0,1.0,,,"-742400,700","-1044227,800","-742400,360","-1044226,130",PRAHA2NOV…MÃSTO,éITN¡,,sledovan·komunikace,,,,,,,,,1,PHA
312,2100160315,6,,2016-01-06,3,2013,2,0,0,2,1,9,511,0,0,0,600,2.0,6.0,1.0,5.0,5.0,1.0,1,1,0,0,0,1,3,0,,3,13.0,09,3.0,0.0,1.0,0.0,1.0,5.0,0,2.0,5.0,1.0,,,"-744215,050","-1048297,980","-744215,090","-1048297,980",PRAHA4BRANÕK,BRANICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
313,2100160316,6,,2016-01-06,3,2330,3,0,2,2,1,2,504,0,0,0,50,4.0,3.0,1.0,5.0,5.0,1.0,0,1,0,0,0,1,1,0,,5,26.0,15,3.0,0.0,1.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-739962,150","-1048105,580","-739962,360","-1048105,360",PRAHA4Z¡BÃHLICE,SLIA»SK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
314,2100160317,8,,2016-01-06,3,2037,3,0,9,2,1,2,508,0,0,0,20,2.0,3.0,1.0,6.0,4.0,1.0,1,1,0,0,10,1,1,0,,5,26.0,05,3.0,0.0,1.0,0.0,1.0,5.0,0,3.0,1.0,1.0,,,"-730991,778","-1042171,935","-730991,676","-1042173,453",PRAHA9,Chlumeck·,,mÌstnÌkomunikace,,,,,,,,,1,PHA
315,2100160318,5,,2016-01-06,3,1550,3,0,1,2,1,2,204,0,0,0,50,2.0,3.0,1.0,1.0,1.0,1.0,3,1,0,0,0,1,1,0,,3,39.0,95,1.0,1.0,1.0,0.0,1.0,3.0,50,2.0,1.0,1.0,,,"-748310,570","-1058015,670","-748312,810","-1058014,740",PRAHA-ZBRASLAVZBRASLAV,STRAKONICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
316,2100160319,6,,2016-01-07,4,250,1,3,0,2,0,0,100,0,0,0,200,2.0,3.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,11,1.0,0.0,0.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-742642,480","-1042823,440","-742642,520","-1042824,670",PRAHA1STAR…MÃSTO,MASN¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
